STATE,STATENAME,ST_CASE,VEH_NO,PER_NO,MTM_CRSH,MTM_CRSHNAME
4,Arizona,40372,0,1,0,None Noted
4,Arizona,40377,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40377,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40386,0,1,0,None Noted
4,Arizona,40387,0,1,99,Unknown
4,Arizona,40389,0,1,0,None Noted
4,Arizona,40396,0,1,0,None Noted
4,Arizona,40404,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
4,Arizona,40407,0,1,99,Unknown
4,Arizona,40408,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40408,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
4,Arizona,40408,0,2,2,Failure to Yield Right-Of-Way
4,Arizona,40408,0,2,3,"Failure to Obey Traffic Signs, Signals or Officer"
4,Arizona,40409,0,1,0,None Noted
4,Arizona,40411,0,1,99,Unknown
4,Arizona,40413,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40413,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40414,0,1,0,None Noted
4,Arizona,40415,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40415,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
4,Arizona,40415,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40422,0,1,21,Other (Specify:)
4,Arizona,40425,0,1,99,Unknown
4,Arizona,40426,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40426,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40431,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40431,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40432,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40433,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40433,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
4,Arizona,40433,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40436,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40436,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40440,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40440,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40441,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40441,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40443,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40443,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40454,0,1,21,Other (Specify:)
4,Arizona,40456,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40456,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40458,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40458,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40468,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,40469,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40469,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40477,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,40481,0,1,0,None Noted
4,Arizona,40481,0,2,0,None Noted
4,Arizona,40487,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40487,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40490,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40490,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40494,0,1,9,Wrong-Way Riding or Walking
4,Arizona,40498,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40498,0,1,11,Dash
4,Arizona,40498,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40499,0,1,9,Wrong-Way Riding or Walking
4,Arizona,40501,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,40501,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
4,Arizona,40503,0,1,99,Unknown
4,Arizona,40538,0,1,13,Failing to Have Lights on When Required
4,Arizona,40539,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40539,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40540,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40540,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
4,Arizona,40540,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40555,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40559,0,1,1,Dart-Out
4,Arizona,40559,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40562,0,1,0,None Noted
4,Arizona,40563,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40563,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40564,0,1,9,Wrong-Way Riding or Walking
4,Arizona,40564,0,1,10,Riding on Wrong Side of Road
4,Arizona,40565,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40565,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40568,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40568,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40579,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40579,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40581,0,1,9,Wrong-Way Riding or Walking
4,Arizona,40581,0,1,14,Operating Without Required Equipment
4,Arizona,40589,0,1,6,"Inattentive (Talking, Eating, Etc.)"
4,Arizona,40594,0,1,99,Unknown
4,Arizona,40607,0,1,0,None Noted
4,Arizona,40609,0,1,0,None Noted
4,Arizona,40612,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40612,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40615,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,40615,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
4,Arizona,40617,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,40619,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40619,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
4,Arizona,40619,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40621,0,1,0,None Noted
4,Arizona,40623,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,40627,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40627,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40642,0,1,0,None Noted
4,Arizona,40645,0,1,0,None Noted
4,Arizona,40645,0,2,0,None Noted
4,Arizona,40646,0,1,0,None Noted
4,Arizona,40650,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,40655,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40655,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40658,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40658,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40659,0,1,99,Unknown
4,Arizona,40662,0,1,0,None Noted
4,Arizona,40663,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40666,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40666,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40675,0,1,0,None Noted
4,Arizona,40676,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40676,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40680,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40680,0,1,11,Dash
4,Arizona,40684,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40684,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40686,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40686,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40690,0,1,9,Wrong-Way Riding or Walking
4,Arizona,40696,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40696,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40701,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40701,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40703,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40703,0,1,11,Dash
4,Arizona,40703,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40708,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
4,Arizona,40708,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40718,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40718,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40719,0,1,99,Unknown
4,Arizona,40719,0,2,99,Unknown
4,Arizona,40729,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,40731,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40731,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40732,0,1,0,None Noted
4,Arizona,40733,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40733,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40733,0,2,2,Failure to Yield Right-Of-Way
4,Arizona,40733,0,2,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40734,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,40735,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40735,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40742,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40742,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40743,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,40743,0,1,9,Wrong-Way Riding or Walking
4,Arizona,40743,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
4,Arizona,40745,0,1,99,Unknown
4,Arizona,40748,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40748,0,1,6,"Inattentive (Talking, Eating, Etc.)"
4,Arizona,40749,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,40753,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,40754,0,1,0,None Noted
4,Arizona,40756,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40756,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40757,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40757,0,1,11,Dash
4,Arizona,40757,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40758,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40758,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40758,0,2,2,Failure to Yield Right-Of-Way
4,Arizona,40758,0,2,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40760,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40760,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40761,0,1,0,None Noted
4,Arizona,40762,0,1,0,None Noted
4,Arizona,40763,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40763,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40764,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40764,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
4,Arizona,40764,0,1,7,Improper Turn/Merge
4,Arizona,40768,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40768,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40774,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40774,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40775,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40775,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40776,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40776,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40776,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
4,Arizona,40776,0,2,2,Failure to Yield Right-Of-Way
4,Arizona,40776,0,2,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40776,0,2,19,"Not Visible (Dark clothing, No Lighting, etc.)"
4,Arizona,40778,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40778,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
4,Arizona,40781,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40785,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40785,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40793,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40793,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
4,Arizona,40793,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40796,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40796,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40799,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40799,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,40814,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40833,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40833,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40835,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40835,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40839,0,1,99,Unknown
4,Arizona,40844,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,40844,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
4,Arizona,40846,0,1,0,None Noted
4,Arizona,40846,0,2,0,None Noted
4,Arizona,40847,0,1,99,Unknown
4,Arizona,40848,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40848,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40851,0,1,0,None Noted
4,Arizona,40852,0,1,0,None Noted
4,Arizona,40854,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,40854,0,2,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,40855,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40855,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
4,Arizona,40855,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40860,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,40860,0,2,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,40860,0,3,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,40862,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40862,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40864,0,1,99,Unknown
4,Arizona,40866,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40866,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40868,0,1,99,Unknown
4,Arizona,40873,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,40876,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40876,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40882,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40893,0,1,1,Dart-Out
4,Arizona,40893,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40893,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40902,0,1,0,None Noted
4,Arizona,40904,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40904,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40905,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40905,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
4,Arizona,40905,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40907,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40911,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40914,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40922,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40928,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40928,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40931,0,1,0,None Noted
4,Arizona,40932,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,40934,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40934,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40937,0,1,99,Unknown
4,Arizona,40938,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40940,0,1,0,None Noted
4,Arizona,40942,0,1,0,None Noted
4,Arizona,40942,0,2,0,None Noted
4,Arizona,40943,0,1,0,None Noted
4,Arizona,40946,0,1,99,Unknown
4,Arizona,40952,0,1,99,Unknown
5,Arkansas,50005,0,1,0,None Noted
5,Arkansas,50015,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50015,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50073,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50073,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50073,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50082,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50082,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50110,0,1,6,"Inattentive (Talking, Eating, Etc.)"
5,Arkansas,50110,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50110,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50123,0,1,99,Unknown
5,Arkansas,50130,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50132,0,1,99,Unknown
5,Arkansas,50136,0,1,0,None Noted
5,Arkansas,50140,0,1,0,None Noted
5,Arkansas,50144,0,1,0,None Noted
5,Arkansas,50148,0,1,99,Unknown
5,Arkansas,50152,0,1,1,Dart-Out
5,Arkansas,50155,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50155,0,1,11,Dash
5,Arkansas,50155,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50160,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50174,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50174,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50174,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50177,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50184,0,1,1,Dart-Out
5,Arkansas,50184,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50184,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50194,0,1,1,Dart-Out
5,Arkansas,50194,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50194,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50197,0,1,1,Dart-Out
5,Arkansas,50202,0,1,1,Dart-Out
5,Arkansas,50202,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50202,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50215,0,1,0,None Noted
5,Arkansas,50235,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50235,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
5,Arkansas,50235,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50240,0,1,0,None Noted
5,Arkansas,50256,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50260,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50260,0,1,11,Dash
5,Arkansas,50260,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50265,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50265,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50265,0,2,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50265,0,2,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50270,0,1,21,Other (Specify:)
5,Arkansas,50272,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50272,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50272,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50278,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50278,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50278,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50280,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50288,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50288,0,1,21,Other (Specify:)
5,Arkansas,50288,0,2,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50288,0,2,21,Other (Specify:)
5,Arkansas,50313,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
5,Arkansas,50316,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50319,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50350,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50367,0,1,1,Dart-Out
5,Arkansas,50367,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50367,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50369,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50389,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50402,0,1,11,Dash
5,Arkansas,50402,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50408,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50411,0,1,11,Dash
5,Arkansas,50411,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50412,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50412,0,1,6,"Inattentive (Talking, Eating, Etc.)"
5,Arkansas,50412,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50412,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50425,0,1,1,Dart-Out
5,Arkansas,50425,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50425,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50453,0,1,0,None Noted
5,Arkansas,50456,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
