STATE,STATENAME,ST_CASE,VEH_NO,PVE_FORMS,PNUMOCCS,PNUMOCCSNAME,PDAY,PDAYNAME,PMONTH,PMONTHNAME,PHOUR,PHOURNAME,PMINUTE,PMINUTENAME,PHARM_EV,PHARM_EVNAME,PMAN_COLL,PMAN_COLLNAME,PTYPE,PTYPENAME,PHIT_RUN,PHIT_RUNNAME,PREG_STAT,PREG_STATNAME,POWNER,POWNERNAME,PMAKE,PMAKENAME,PMODEL,PMAK_MOD,PBODYTYP,PBODYTYPNAME,PMODYEAR,PMODYEARNAME,PVIN,PVINNAME,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PTRAILER,PTRAILERNAME,PMCARR_I1,PMCARR_I1NAME,PMCARR_I2,PMCARR_I2NAME,PMCARR_ID,PMCARR_IDNAME,PGVWR,PGVWRNAME,PV_CONFIG,PV_CONFIGNAME,PCARGTYP,PCARGTYPNAME,PHAZ_INV,PHAZ_INVNAME,PHAZPLAC,PHAZPLACNAME,PHAZ_ID,PHAZ_IDNAME,PHAZ_CNO,PHAZ_CNONAME,PHAZ_REL,PHAZ_RELNAME,PBUS_USE,PBUS_USENAME,PSP_USE,PSP_USENAME,PEM_USE,PEM_USENAME,PUNDERIDE,PUNDERIDENAME,PIMPACT1,PIMPACT1NAME,PVEH_SEV,PVEH_SEVNAME,PTOWED,PTOWEDNAME,PM_HARM,PM_HARMNAME,PVEH_SC1,PVEH_SC1NAME,PVEH_SC2,PVEH_SC2NAME,PFIRE,PFIRENAME,PDEATHS,PTRLR1VIN,PTRLR1VINNAME,PTRLR2VIN,PTRLR2VINNAME,PTRLR3VIN,PTRLR3VINNAME
1,Alabama,10710,3,1,0,None,10,10,11,November,19,7:00pm-7:59pm,5,5,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,1,Alabama,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,59,Lexus,403,Lexus RX330/350/400h/450h,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2006,2006,JTJHW31U8600,JTJHW31U8600,J,T,J,H,W,3,1,U,8,6,0,0,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,1,1 Clock Point,4,Functional Damage,5,Not Towed,14,Parked Motor Vehicle,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
1,Alabama,10713,3,2,0,None,16,16,11,November,7,7:00am-7:59am,34,34,12,Motor Vehicle In-Transport,1,Front-to-Rear,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,1,Alabama,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,82,Freightliner,881,Freightliner Medium/Heavy - CBE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2012,2012,1FUBCYBS2CDB,1FUBCYBS2CDB,1,F,U,B,C,Y,B,S,2,C,D,B,1,One Trailing Unit,57,US DOT,1506987,1506987,571506987,571506987,3,"26,001 lbs. or more",6,Truck Tractor/Semi-Trailer,1,Van/Enclosed Box,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,1,1 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,888888888888,Not Reported,777777777777,No Trailing Units,777777777777,No Trailing Units
1,Alabama,10755,2,1,0,None,25,25,11,November,23,11:00pm-11:59pm,25,25,38,Fence,0,Not a Collision with Motor Vehicle In-Transport,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,13,Georgia,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,82,Freightliner,881,Freightliner Medium/Heavy - CBE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2014,2014,3AKJGLBG8ESF,3AKJGLBG8ESF,3,A,K,J,G,L,B,G,8,E,S,F,0,No Trailing Units,77,Not Reported,777777777,Not Reported,77777777777,Not Reported,3,"26,001 lbs. or more",5,Truck Tractor (Bobtail),96,No Cargo Body Type,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,12,12 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
1,Alabama,10841,2,1,0,None,31,31,10,October,11,11:00am-11:59am,25,25,30,Utility Pole/Light Support,0,Not a Collision with Motor Vehicle In-Transport,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,92,No Registration,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,12,Ford,481,Ford F-Series pickup,34,Light Pickup,2016,2016,1FT7X2B61GEA,1FT7X2B61GEA,1,F,T,7,X,2,B,6,1,G,E,A,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
4,Arizona,40049,2,1,0,None,6,6,1,January,20,8:00pm-8:59pm,2,2,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,4,Arizona,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,14,Mercury,6,Mercury Marquis/Monterey (car version; for van version 2004 on see code 444) /Grand Marquis,4,"4-door sedan, hardtop",2004,2004,2MEFM75W24X6,2MEFM75W24X6,2,M,E,F,M,7,5,W,2,4,X,6,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,12,12 Clock Point,4,Functional Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
4,Arizona,40148,2,1,0,None,9,9,3,March,7,7:00am-7:59am,0,0,15,Non-Motorist on Personal Conveyance,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,4,Arizona,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,23,GMC,441,GMC Safari (Minivan),20,"Minivan (Chrysler Town and Country, Caravan, Grand Caravan, Voyager, Voyager, Honda-Odyssey, ...)",1997,1997,1GKDM19W8VB5,1GKDM19W8VB5,1,G,K,D,M,1,9,W,8,V,B,5,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,12,12 Clock Point,8,Not Reported,5,Not Towed,12,Motor Vehicle In-Transport,32,Vehicle Registration for Handicapped,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
4,Arizona,40216,2,1,0,None,11,11,4,April,2,2:00am-2:59am,2,2,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,4,Arizona,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,12,Ford,422,Ford Expedition,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",2005,2005,1FMPU155X5LA,1FMPU155X5LA,1,F,M,P,U,1,5,5,X,5,L,A,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,63,Left-Back Side,4,Functional Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
4,Arizona,40358,2,1,0,None,10,10,5,May,21,9:00pm-9:59pm,1,1,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,4,Arizona,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,12,Ford,481,Ford F-Series pickup,34,Light Pickup,1999,1999,1FTNW20S9XEC,1FTNW20S9XEC,1,F,T,N,W,2,0,S,9,X,E,C,1,One Trailing Unit,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,98,Not Reported,8,Not Reported,8,Not Reported,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,888888888888,Not Reported,777777777777,No Trailing Units,777777777777,No Trailing Units
4,Arizona,40358,3,1,0,None,10,10,5,May,21,9:00pm-9:59pm,1,1,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,4,Arizona,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,20,Chevrolet,481,"Chevrolet C, K, R, V-series pickup/Silverado",34,Light Pickup,2000,2000,1GCEC14V5YE4,1GCEC14V5YE4,1,G,C,E,C,1,4,V,5,Y,E,4,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,98,Not Reported,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
4,Arizona,40358,4,1,0,None,10,10,5,May,21,9:00pm-9:59pm,1,1,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,4,Arizona,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,35,Datsun/Nissan,401,Datsun/Nissan Pathfinder,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2005,2005,5N1AR18W75C7,5N1AR18W75C7,5,N,1,A,R,1,8,W,7,5,C,7,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,98,Not Reported,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
4,Arizona,40369,2,1,0,None,21,21,5,May,14,2:00pm-2:59pm,53,53,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,4,Arizona,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,35,Datsun/Nissan,47,Datsun/Nissan Altima,4,"4-door sedan, hardtop",2006,2006,1N4AL11D66N3,1N4AL11D66N3,1,N,4,A,L,1,1,D,6,6,N,3,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,63,Left-Back Side,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
4,Arizona,40422,3,2,1,01,29,29,6,June,7,7:00am-7:59am,31,31,12,Motor Vehicle In-Transport,6,Angle,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,4,Arizona,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,98,Other Make,983,"Other Make Bus: Rear engine, Flat front",52,Transit Bus (City Bus),2013,2013,5FYC5FB19DC0,5FYC5FB19DC0,5,F,Y,C,5,F,B,1,9,D,C,0,0,No Trailing Units,57,US DOT,1002211,1002211,571002211,571002211,2,"10,001 lbs - 26,000 lbs",21,"Bus (seats for more than 15 occupants, including driver)",22,Bus,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,6,Transit/ Commuter,3,Vehicle Used as Other Bus,0,Not Applicable,0,No Underride or Override Noted,63,Left-Back Side,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
4,Arizona,40438,2,1,0,None,16,16,6,June,12,12:00pm-12:59pm,27,27,31,"Post, Pole or Other Supports",0,Not a Collision with Motor Vehicle In-Transport,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,4,Arizona,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,19,Cadillac,18,Cadillac CTS/CTC,4,"4-door sedan, hardtop",2004,2004,1G6DM5774401,1G6DM5774401,1,G,6,D,M,5,7,7,4,4,0,1,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,83,Right-Back Side,8,Not Reported,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
4,Arizona,40506,2,1,0,None,31,31,7,July,14,2:00pm-2:59pm,48,48,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,4,Arizona,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,86,Mack,881,Mack Medium/Heavy - CBE,63,"Single-unit straight truck or Cab-Chassis (GVWR > 26,000 lbs.)",2001,2001,1M2AD62C91M0,1M2AD62C91M0,1,M,2,A,D,6,2,C,9,1,M,0,0,No Trailing Units,57,US DOT,0128992,0128992,570128992,570128992,3,"26,001 lbs. or more",2,Single-Unit Truck (3 or more axles),4,Dump,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,4,Functional Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
4,Arizona,40511,2,1,2,02,7,7,7,July,8,8:00am-8:59am,32,32,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,4,Arizona,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,12,Ford,481,Ford F-Series pickup,34,Light Pickup,2001,2001,1FTZF17201NB,1FTZF17201NB,1,F,T,Z,F,1,7,2,0,1,N,B,1,One Trailing Unit,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,83,Right-Back Side,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,888888888888,Not Reported,777777777777,No Trailing Units,777777777777,No Trailing Units
4,Arizona,40543,2,1,1,01,31,31,8,August,6,6:00am-6:59am,56,56,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,87,Peterbilt,884,Peterbilt Medium/Heavy - Unknown engine location,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",1999,1999,1XP5DR9X5XD5,1XP5DR9X5XD5,1,X,P,5,D,R,9,X,5,X,D,5,1,One Trailing Unit,57,US DOT,867973,867973,57867973,57867973,3,"26,001 lbs. or more",6,Truck Tractor/Semi-Trailer,1,Van/Enclosed Box,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,1H2V04820JC0,1H2V04820JC0,777777777777,No Trailing Units,777777777777,No Trailing Units
4,Arizona,40550,2,1,0,None,3,3,6,June,0,0:00am-0:59am,31,31,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,8,Colorado,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,49,Toyota,471,Toyota Pickup,34,Light Pickup,1994,1994,JT4VN13GXR51,JT4VN13GXR51,J,T,4,V,N,1,3,G,X,R,5,1,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,98,Not Reported,4,Functional Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
4,Arizona,40566,3,2,0,None,27,27,7,July,1,1:00am-1:59am,39,39,12,Motor Vehicle In-Transport,1,Front-to-Rear,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,4,Arizona,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,37,Honda,31,"Honda Civic/CRX, del Sol",4,"4-door sedan, hardtop",2007,2007,JHMFA36277S0,JHMFA36277S0,J,H,M,F,A,3,6,2,7,7,S,0,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,6,Disabling Damage,8,Not Reported,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
4,Arizona,40566,4,2,0,None,27,27,7,July,1,1:00am-1:59am,39,39,12,Motor Vehicle In-Transport,1,Front-to-Rear,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,4,Arizona,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,20,Chevrolet,2,"Chevrolet Impala/Caprice (For SS from 2014 on, use 20-021.)",4,"4-door sedan, hardtop",2007,2007,2G1WB58N5792,2G1WB58N5792,2,G,1,W,B,5,8,N,5,7,9,2,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,6,Disabling Damage,8,Not Reported,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
4,Arizona,40566,5,2,0,None,27,27,7,July,1,1:00am-1:59am,39,39,12,Motor Vehicle In-Transport,1,Front-to-Rear,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,4,Arizona,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,24,Saturn,7,Saturn Ion,4,"4-door sedan, hardtop",2006,2006,1G8AJ55F26Z1,1G8AJ55F26Z1,1,G,8,A,J,5,5,F,2,6,Z,1,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,8,Not Reported,8,Not Reported,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
4,Arizona,40566,6,2,0,None,27,27,7,July,1,1:00am-1:59am,39,39,12,Motor Vehicle In-Transport,1,Front-to-Rear,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,4,Arizona,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,20,Chevrolet,9,Chevrolet Camaro,2,"2-door sedan,hardtop,coupe",2013,2013,2G1FB1E3XD92,2G1FB1E3XD92,2,G,1,F,B,1,E,3,X,D,9,2,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,8,Not Reported,8,Not Reported,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
4,Arizona,40566,7,2,0,None,27,27,7,July,1,1:00am-1:59am,39,39,12,Motor Vehicle In-Transport,1,Front-to-Rear,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,4,Arizona,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,2,Jeep / Kaiser-Jeep / Willys- Jeep,403,Jeep / Kaiser-Jeep / Willys- Jeep YJ series/Wrangler,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2005,2005,1J4FA29SX5P3,1J4FA29SX5P3,1,J,4,F,A,2,9,S,X,5,P,3,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,8,Not Reported,8,Not Reported,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
4,Arizona,40566,8,2,0,None,27,27,7,July,1,1:00am-1:59am,39,39,12,Motor Vehicle In-Transport,1,Front-to-Rear,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,4,Arizona,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,49,Toyota,40,Toyota Camry,4,"4-door sedan, hardtop",2012,2012,4T1BF1FK5CU5,4T1BF1FK5CU5,4,T,1,B,F,1,F,K,5,C,U,5,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,8,Not Reported,8,Not Reported,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
4,Arizona,40604,2,1,0,None,22,22,9,September,19,7:00pm-7:59pm,53,53,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,4,Arizona,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,82,Freightliner,850,Freightliner Motor Home,65,Medium/heavy truck based motorhome,2011,2011,4UZACJDT0BCB,4UZACJDT0BCB,4,U,Z,A,C,J,D,T,0,B,C,B,0,No Trailing Units,88,None,888888888,None,88888888888,None,3,"26,001 lbs. or more",19,"Truck More Than 10,000 lbs, Cannot Classify",97,Other,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,83,Right-Back Side,4,Functional Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
4,Arizona,40628,3,2,0,None,23,23,8,August,19,7:00pm-7:59pm,44,44,12,Motor Vehicle In-Transport,6,Angle,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,4,Arizona,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,32,Audi,42,Audi A6,4,"4-door sedan, hardtop",2004,2004,WAUCD64B74N0,WAUCD64B74N0,W,A,U,C,D,6,4,B,7,4,N,0,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,83,Right-Back Side,8,Not Reported,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
